Customer_ID,Age,Gender,Location,Session_Duration,Pages_Visited,Product_Category,Items_in_Cart,Purchase_Completed,Payment_Method,Discount_Applied,Total_Spent,Device_Used,Time_of_Day,Day_of_Week,Referral_Source,Customer_Type,Loyalty_Score,Time_Spent_on_Site,Clicks,Bounce_Rate,Revenue_Generated
546,58,Other,India,33.817962649837916,28,Electronics,0,1,Credit Card,0,451.47145746568725,Desktop,Night,Monday,Facebook,New,84.35648292575857,116.1789952337998,16,24.324530569641322,841.134882684053
547,61,Other,USA,17.396257761740817,27,Clothing,2,0,Debit Card,0,137.31953964944316,Desktop,Night,Thursday,Direct,New,77.7714584402136,42.48471468802473,8,33.23759233486473,973.9948004762743
548,67,Other,Germany,47.21799702515893,8,Home,8,1,Cryptocurrency,0,396.9897953660666,Desktop,Evening,Monday,Google,Returning,10.772252944191205,5.100845696505758,47,91.96371002405634,183.31071463879456
549,42,Other,India,11.696856793595611,20,Clothing,7,0,Debit Card,0,222.14773589156718,Mobile,Morning,Monday,Direct,Returning,82.59520711854658,32.94096673185524,47,77.7379127268088,458.4626595549969
550,46,Female,UK,30.727285880688505,29,Beauty,6,1,Cryptocurrency,0,47.87359775636444,Tablet,Morning,Wednesday,Instagram,New,75.92105280213131,46.11466981685506,9,91.64778835510111,870.0024643699193
551,44,Male,Canada,27.721086298935504,28,Clothing,6,1,Cryptocurrency,0,343.01397637777444,Desktop,Night,Thursday,Instagram,Returning,41.37943859133986,84.88897621948804,7,14.510740629201779,375.446222058185
552,61,Other,UK,44.85763628149119,27,Home,4,0,Debit Card,0,68.90682029116016,Tablet,Evening,Saturday,Instagram,Returning,70.15516203288293,105.56948286109709,11,53.0432895878018,300.81220293376344
553,21,Other,India,43.3323801630331,4,Electronics,8,0,PayPal,0,129.921847923153,Mobile,Morning,Sunday,Google,Returning,39.00987060243035,6.886834449705994,44,34.204212668787484,992.322492610256
554,53,Female,USA,26.68647722458416,18,Beauty,4,0,PayPal,1,199.95373414593064,Desktop,Afternoon,Friday,Facebook,New,12.954707884568275,19.3172611769077,45,87.56754893721924,365.2482358739114
555,55,Female,Canada,23.110848889073456,29,Home,4,0,Cryptocurrency,1,231.26167160510516,Desktop,Evening,Wednesday,Facebook,New,73.59087910748879,70.5877235656782,8,71.3029273898512,383.8958702012859
556,45,Other,USA,31.382067956805983,12,Home,7,0,Debit Card,1,46.33867722965894,Tablet,Night,Saturday,Instagram,Returning,29.41593520099058,93.3016327883384,27,28.595806791855573,663.7560501879624
557,24,Male,UK,20.650725855100337,3,Electronics,9,0,Debit Card,0,278.3545011790019,Desktop,Morning,Sunday,Instagram,New,49.07406865067572,96.47155796094222,33,16.768161888137566,940.3107978010112
558,69,Other,Canada,38.994330684515944,26,Home,1,0,PayPal,0,233.74984725415808,Mobile,Evening,Saturday,Google,New,87.60146578143573,40.76818838221588,6,90.8245489373736,659.7867215441801
559,62,Other,Germany,44.699053605023984,6,Electronics,0,0,Credit Card,0,104.7881321829869,Mobile,Afternoon,Tuesday,Facebook,New,34.40012521313702,90.20335589222813,2,58.725366040165305,844.177531408763
560,47,Female,Germany,59.86165548369315,7,Books,2,0,Debit Card,0,466.2334846010152,Tablet,Night,Friday,Instagram,New,50.70412549348788,86.0423402640169,5,75.4268981492301,835.5400955804308
561,67,Male,Germany,34.73565983443657,19,Electronics,1,0,Cryptocurrency,0,344.8105439634757,Tablet,Morning,Wednesday,Email,New,81.18229876037032,96.50515077213697,21,43.168517425403365,37.86253119289806
562,21,Male,India,48.067557703067884,7,Clothing,6,0,Cryptocurrency,0,410.8113818241148,Desktop,Morning,Monday,Direct,New,43.762377131917596,32.19585205092067,8,44.401552111898226,48.37136238259476
563,63,Female,UK,10.953270556551503,10,Electronics,0,0,PayPal,0,316.28297401428347,Desktop,Night,Sunday,Facebook,Returning,85.99475845656045,39.40922064611042,44,73.17801087253281,141.74625085259973
564,38,Male,USA,46.11341363121756,24,Electronics,2,0,Debit Card,0,354.2507441230901,Desktop,Afternoon,Monday,Facebook,New,30.564128828732834,52.191143168851255,38,52.92447901435712,121.2497865664266
565,38,Male,UK,9.168215087771136,10,Books,7,0,PayPal,0,93.95092390164243,Tablet,Morning,Friday,Email,Returning,31.217454665773797,35.38432802058652,39,41.69639614228736,17.853530350738446
566,49,Male,Germany,2.8419702014075114,6,Clothing,2,1,Cryptocurrency,1,280.3952396726395,Mobile,Morning,Wednesday,Instagram,Returning,94.4345705099455,40.6523435669794,9,52.19843502533072,974.5543750027305
567,50,Other,India,7.825784061916413,11,Clothing,3,1,Credit Card,0,154.03457634894284,Desktop,Morning,Monday,Email,New,38.90819908769241,66.70677739183033,1,3.441366061070905,766.371933549134
568,42,Other,Canada,58.22761479579617,13,Beauty,5,0,Cryptocurrency,1,198.33346920800253,Mobile,Afternoon,Thursday,Direct,New,28.038491880544925,28.092894768887966,25,85.40905619671531,395.43275464922476
569,55,Female,Canada,4.158870847446948,22,Electronics,3,0,Cryptocurrency,1,9.123790009072913,Tablet,Morning,Saturday,Facebook,Returning,58.33989252895808,2.590924795381776,4,21.529931190804685,582.8708178833097
570,64,Male,UK,39.025026947307914,17,Electronics,0,0,Credit Card,1,145.47717346060548,Mobile,Afternoon,Tuesday,Facebook,Returning,18.573178437654015,85.60278000554402,5,16.45725790566177,865.12290666664
571,60,Other,Germany,28.96254600720672,9,Books,1,0,PayPal,0,18.457199026826764,Tablet,Evening,Wednesday,Direct,Returning,28.00758205493867,46.18212633843175,49,39.40708183645466,869.1841568940629
572,40,Female,Canada,18.969723286364392,14,Home,7,0,Credit Card,1,211.59007814657028,Desktop,Evening,Thursday,Email,Returning,27.072401728589178,78.68474170961515,4,47.851165828421806,714.7276547258737
573,63,Other,Germany,46.145241907808916,29,Clothing,9,0,Credit Card,1,445.3386564108885,Desktop,Afternoon,Saturday,Instagram,Returning,46.43330517597803,92.48966698523604,25,98.43594823046907,596.3411132092432
574,54,Other,Germany,28.7493852675962,7,Beauty,5,0,Cryptocurrency,0,499.4290769785582,Desktop,Evening,Friday,Email,Returning,61.03889574752446,72.23998430614391,15,9.371363946208378,601.4540458615362
575,59,Male,USA,38.95830352326751,11,Books,8,1,Cryptocurrency,1,473.87571844671174,Mobile,Night,Saturday,Direct,Returning,70.45907786055373,93.46387990991784,1,39.31159943271552,250.33209593502048
576,25,Male,Germany,2.084264740651979,16,Clothing,3,1,Debit Card,0,101.25682501912691,Tablet,Evening,Monday,Instagram,Returning,98.97743005402067,58.38458819594204,9,39.72585514757755,504.2700387938409
577,65,Male,Canada,14.71412941693184,7,Books,8,0,Credit Card,1,353.25892540233616,Desktop,Evening,Friday,Direct,New,57.493048242363095,18.65581032950014,28,3.9881292916703837,972.9681476448798
578,51,Other,India,6.331108363723511,2,Clothing,7,0,Cryptocurrency,1,419.74049239371925,Tablet,Evening,Tuesday,Facebook,Returning,96.72623708273184,58.408350492411806,28,52.89025597293357,623.159369532103
579,53,Female,Germany,13.038192871905139,26,Home,9,1,Credit Card,0,486.47017472796966,Tablet,Afternoon,Friday,Facebook,New,34.20798673998722,73.98600394259466,20,98.39936807983838,966.716563396865
580,48,Female,India,58.271505632683265,1,Electronics,2,1,Credit Card,0,118.9370348094425,Desktop,Morning,Tuesday,Instagram,New,29.141569814292108,95.90186364876723,20,83.29824328784902,929.5097544007018
581,62,Female,Germany,49.19980196004821,20,Electronics,8,1,Credit Card,0,429.37611515755793,Desktop,Afternoon,Thursday,Facebook,New,23.591173893171725,25.870954465709225,20,76.09018666807951,681.0340531039153
582,54,Male,Canada,48.71014088327925,10,Books,9,0,Cryptocurrency,1,70.93245945864368,Mobile,Night,Sunday,Email,Returning,42.48464765986326,115.00580723452478,38,71.14793529073346,311.50024908404873
583,36,Female,Canada,26.96119405109452,4,Books,9,1,Credit Card,0,141.11092365095567,Tablet,Morning,Friday,Email,Returning,86.22080632647258,104.84535525783036,46,25.198790107870483,188.16719493069067
584,63,Other,USA,28.790748313403228,5,Home,5,0,Debit Card,0,322.4952331259624,Tablet,Afternoon,Friday,Direct,New,27.534886788303524,60.5199360757088,18,86.81106556731089,641.6282193461697
585,27,Male,Canada,8.780409238441353,28,Books,2,0,Cryptocurrency,0,18.70536575229064,Tablet,Evening,Saturday,Instagram,Returning,25.986731789402093,10.719853037849967,21,77.78192366608036,434.89944712380424
586,28,Male,Canada,56.60987112057883,12,Beauty,7,0,Credit Card,0,356.7916038569852,Tablet,Evening,Saturday,Direct,New,40.208113799950254,69.59005833169712,25,20.362333386597808,100.88804997886113
587,35,Male,India,57.83349618808209,21,Beauty,2,0,Cryptocurrency,1,363.4441966149855,Tablet,Morning,Sunday,Direct,New,46.552477734075225,27.618884938745165,18,37.38503892934537,117.3849686650389
588,45,Male,India,40.168480644736086,8,Clothing,9,0,Credit Card,0,303.86044780429836,Tablet,Afternoon,Friday,Direct,New,14.802299199559512,24.682855884853456,31,23.857593218875696,827.1977505840252
589,62,Male,India,19.94313536045604,2,Beauty,3,0,Credit Card,1,242.68078249949673,Desktop,Afternoon,Monday,Facebook,Returning,33.81744701790195,72.80142700929501,5,61.817718913337586,615.4169477911457
590,68,Other,UK,38.699214909342544,2,Books,1,1,PayPal,1,487.32377321675204,Tablet,Night,Monday,Google,Returning,6.402191332067368,16.75898619649566,10,28.721409859576685,197.56165087201737
591,31,Male,India,59.50982747153448,9,Beauty,0,1,Debit Card,1,123.88912891192112,Mobile,Evening,Monday,Facebook,New,82.1362520273373,108.89378840494963,37,1.1494317792901998,495.25611875123155
592,49,Other,Germany,11.693760805446047,7,Books,2,0,Debit Card,0,54.14993221472084,Tablet,Afternoon,Monday,Email,New,11.879257015774936,52.813779203016196,36,98.42203392384499,852.1246544371987
593,53,Male,India,1.9521399637034695,5,Books,4,0,Credit Card,1,474.87407442351866,Desktop,Afternoon,Monday,Email,Returning,59.92928730228126,74.20328007394212,48,29.794308570435092,410.7364738792889
594,61,Female,India,24.447455191330306,16,Electronics,9,0,PayPal,0,228.79909516774256,Mobile,Night,Monday,Instagram,Returning,88.23085778309623,92.92941186607344,2,18.676699783165095,976.5517301613539
595,33,Male,Canada,26.23266336594343,8,Beauty,6,0,PayPal,1,66.87542515909534,Desktop,Morning,Friday,Email,New,38.494394697781715,109.3354666231253,3,64.78578150869588,691.0178943711069
596,64,Male,India,16.689757922127498,4,Beauty,2,1,Cryptocurrency,1,229.77462971232407,Tablet,Afternoon,Tuesday,Facebook,New,89.17270505789203,88.16631636114415,47,40.530079915088045,33.34296724594499
597,32,Other,Canada,56.274636276446245,4,Electronics,7,1,Cryptocurrency,0,162.46596033842135,Tablet,Afternoon,Thursday,Email,New,10.238011415667811,42.4415629798827,39,34.57773675527319,957.219335356925
598,61,Female,Germany,52.504551762165946,15,Electronics,3,0,Debit Card,0,245.3102246275994,Tablet,Afternoon,Wednesday,Google,New,83.9716144830912,81.53972727837157,13,51.10425811155584,578.3381018043007
599,57,Female,Canada,25.22641780008584,28,Beauty,3,0,Debit Card,0,348.05108353728923,Mobile,Afternoon,Thursday,Direct,Returning,84.62686337114869,50.423714566012094,45,36.204270833078425,242.1379366444406
600,66,Male,Canada,17.749702275333057,9,Books,0,0,Credit Card,0,237.11740379234377,Desktop,Afternoon,Tuesday,Direct,New,32.45083863407045,15.988501697864985,21,97.53135979996951,798.521597923242
601,25,Male,Canada,36.590365649349756,19,Home,6,0,Debit Card,1,365.67106282373004,Desktop,Evening,Wednesday,Facebook,New,21.14838392953972,54.156181351113794,29,27.099734379053288,505.7371822742156
602,65,Female,USA,36.846179682434666,27,Electronics,2,0,PayPal,0,195.73340889509743,Tablet,Evening,Wednesday,Email,Returning,37.718844003552945,107.85778715810227,2,50.81260461055266,663.5917727169679
603,37,Other,India,35.67815112382914,22,Electronics,3,0,Cryptocurrency,0,242.3219501085829,Desktop,Night,Friday,Email,New,64.98991779027148,35.00617091113801,23,24.242235310220607,308.7993139796503
604,45,Other,UK,15.596341794025363,13,Books,5,0,Cryptocurrency,1,163.66550947004887,Tablet,Afternoon,Thursday,Instagram,Returning,73.99434303549265,79.9442643704493,9,13.229967621379057,163.60593699077162
605,34,Other,Canada,16.25735621677959,6,Books,6,0,Credit Card,1,299.200988742093,Tablet,Morning,Saturday,Facebook,Returning,58.92636430946323,61.90223252778531,26,16.4939547910522,261.48068161886505
606,26,Other,USA,7.922338182092027,8,Beauty,8,0,PayPal,0,248.11367802767177,Desktop,Afternoon,Saturday,Email,New,58.72249154691883,91.84016358153903,12,67.47909694843648,695.3570073806609
607,30,Other,India,12.73668236087293,21,Electronics,4,1,PayPal,1,175.55786109322563,Tablet,Afternoon,Sunday,Google,Returning,22.53798635924955,104.21903976630307,41,48.0997956578296,545.7398738430592
608,18,Male,India,27.285898283399067,9,Beauty,0,0,Debit Card,1,29.416608134184333,Tablet,Evening,Tuesday,Facebook,Returning,42.937798728283916,105.52964685011288,25,34.27884297413013,249.97667685396507
609,19,Male,India,15.107834156694844,8,Home,7,0,PayPal,0,159.2747292400814,Mobile,Afternoon,Friday,Facebook,New,13.008342114150858,53.43610706258924,6,59.43902610574456,329.95951793716847
610,49,Other,UK,16.92235337027127,19,Clothing,9,0,PayPal,1,481.1657684216174,Desktop,Afternoon,Tuesday,Instagram,New,39.11217537773202,92.99807543622227,2,88.40210209464809,237.8583223839782
611,32,Other,India,48.503559851777375,13,Home,7,0,Cryptocurrency,1,128.61448917614655,Tablet,Morning,Sunday,Google,New,24.56858990070497,97.05323103687837,16,5.069335766437044,927.046561558937
612,18,Female,Germany,44.34067045570134,29,Books,0,0,PayPal,0,279.49535567866803,Tablet,Evening,Monday,Facebook,Returning,41.734223875814564,51.67898040362123,45,1.431885233486463,499.7425990937051
613,29,Other,Canada,29.11737342288823,6,Electronics,2,1,Debit Card,1,19.030207408665305,Mobile,Afternoon,Wednesday,Google,New,78.48453209792687,26.632173757530243,28,52.21768848260844,534.8475631811643
614,37,Other,UK,21.850654372380447,29,Beauty,8,0,Debit Card,1,99.45934550127933,Desktop,Night,Sunday,Facebook,Returning,57.23172901740609,87.94937617296304,12,74.70116640441441,3.2475138677166004
615,65,Male,India,4.761929079151011,10,Home,2,0,Debit Card,1,7.379540574227704,Tablet,Night,Wednesday,Facebook,New,5.836255340609542,57.14776403577402,29,91.25563558026184,64.4338956995425
616,21,Male,USA,44.28349368916254,29,Clothing,0,0,PayPal,1,173.76091486908305,Tablet,Night,Tuesday,Instagram,Returning,49.989520605001545,77.26225800958275,2,73.83152222585028,906.264792920569
617,51,Female,India,44.7238411205833,16,Clothing,3,1,Debit Card,0,137.1724575548671,Desktop,Evening,Friday,Email,Returning,52.84015559124743,119.1977820029715,25,9.651568268183109,191.2269899610034
618,41,Male,Germany,24.716349672236714,16,Beauty,7,0,Credit Card,0,372.3970185995397,Tablet,Night,Wednesday,Direct,New,61.91213224121497,64.21388183178854,39,97.62360095429925,96.7102230018525
619,39,Female,USA,43.090554402491534,4,Clothing,9,0,Cryptocurrency,1,181.06220773027962,Mobile,Night,Saturday,Direct,Returning,14.327182031775573,18.413138301954056,37,4.017866273599003,947.8159230205538
620,19,Female,USA,56.8154604744433,28,Beauty,8,1,PayPal,1,263.3142043356562,Tablet,Afternoon,Friday,Email,New,85.7241443463258,55.644559967151274,44,76.69917522427299,634.5766484569933
621,68,Other,Germany,33.060119914160765,6,Beauty,4,1,PayPal,1,50.27473628998085,Tablet,Night,Monday,Facebook,Returning,14.35704060557406,5.615401923455615,19,79.11070883941204,100.4281823233788
622,64,Female,Germany,29.829175156366844,29,Clothing,0,1,Cryptocurrency,1,51.625773334435785,Desktop,Afternoon,Monday,Google,Returning,99.24254450296097,69.46647383566369,3,51.70925858792048,613.0622867223307
623,40,Male,India,35.326951132517735,18,Beauty,9,0,Cryptocurrency,0,495.78240778688985,Mobile,Morning,Tuesday,Direct,Returning,93.41962543519207,66.34857236470184,30,2.682033202806411,579.4211344126805
624,40,Female,Germany,24.899130309846463,6,Electronics,4,0,Debit Card,1,153.93734684944786,Desktop,Evening,Saturday,Google,New,2.9228145099618437,94.48317806221036,12,68.88133794845494,471.78618895384085
625,45,Male,UK,40.86572719115937,27,Beauty,6,0,Credit Card,0,15.604103107375616,Tablet,Night,Thursday,Instagram,Returning,95.6671952604049,4.528338418959187,12,51.13334652968851,392.49140069494746
626,29,Other,Germany,26.050386999784493,7,Home,2,0,Credit Card,1,126.0518884808449,Tablet,Evening,Monday,Direct,Returning,88.13432918637767,36.21770398448401,46,55.085627122966855,914.2414560802911
627,25,Male,UK,40.05735177513951,11,Clothing,3,1,Debit Card,0,302.1148912510621,Desktop,Morning,Sunday,Facebook,Returning,47.92064480924933,51.53372532400814,43,98.85996520956563,123.23300376732516
628,44,Other,UK,3.183839859635488,10,Beauty,9,1,PayPal,1,38.609423219662176,Tablet,Morning,Saturday,Email,New,31.084884050870826,33.80843570718513,26,38.2168546804699,866.895855821657
629,28,Other,UK,41.199980002995154,25,Books,2,0,PayPal,0,243.0162885613161,Desktop,Evening,Saturday,Facebook,Returning,8.401252881118467,110.60790267317886,24,15.028242792665358,778.1536933191456
630,59,Female,Canada,51.589791817929054,4,Clothing,9,0,Debit Card,0,275.0613942318795,Desktop,Afternoon,Thursday,Instagram,Returning,48.109453453386074,14.239078458621833,3,96.99561272658374,910.0296301408907
631,28,Female,UK,34.507273434028754,11,Clothing,2,0,Debit Card,1,178.71878337235816,Mobile,Evening,Saturday,Direct,Returning,72.98774682859873,5.561542559434117,45,52.699585987500356,168.1808948427751
632,38,Female,USA,34.940773221250005,24,Beauty,9,1,Cryptocurrency,0,480.2469459287362,Mobile,Night,Saturday,Direct,Returning,88.33158589198723,100.41464585039495,5,41.62017583740365,409.23261659274254
633,32,Female,India,40.68041727887075,11,Home,9,0,Credit Card,1,271.74281342142643,Desktop,Evening,Friday,Instagram,Returning,67.63768409116393,21.180642251337407,25,58.14819239927559,140.4889978608823
634,41,Male,Germany,49.01103575442096,4,Beauty,8,0,Cryptocurrency,1,196.47544653464863,Tablet,Night,Tuesday,Direct,New,1.9472628675842347,109.94450055596457,36,91.17250151053562,890.1658367161539
635,23,Other,Germany,10.588636212048119,21,Books,2,0,Credit Card,1,344.7553692982422,Tablet,Evening,Saturday,Google,New,6.812003019748212,111.25786594966968,39,91.74515398546829,338.1204450747317
636,67,Female,Germany,50.39279105770153,27,Home,3,0,PayPal,0,458.6917267612845,Mobile,Morning,Tuesday,Google,Returning,31.97017109079527,67.1402572301741,45,64.83686820118515,295.4546385716502
637,68,Other,Germany,51.59810288444545,8,Home,1,0,Cryptocurrency,1,341.35445539040785,Mobile,Evening,Tuesday,Email,New,79.03148737662835,58.46089161245403,3,37.629595941081284,348.76194414229025
638,30,Male,Germany,44.255388583347276,13,Beauty,0,0,PayPal,0,375.02081546924364,Desktop,Night,Monday,Instagram,Returning,13.236957999610542,13.103160035746493,28,36.86334280465338,870.6289767708415
639,29,Male,UK,50.353149441199484,24,Home,8,0,Debit Card,1,348.2965787742598,Desktop,Morning,Sunday,Facebook,New,42.73786922925431,73.99591210283931,19,85.89823703620596,954.63588764402
640,46,Male,Canada,4.151557012364332,1,Home,2,1,PayPal,0,84.45714549685438,Mobile,Night,Tuesday,Facebook,New,4.067180490976219,80.22914040665238,3,61.14329263808243,298.4899700827728
641,24,Other,Germany,24.09140313884185,6,Home,8,0,PayPal,0,144.8299069516494,Desktop,Afternoon,Friday,Direct,Returning,11.60798788887576,116.7700033225374,22,34.79558216727639,645.5373280844514
642,69,Other,UK,29.526941428565898,24,Electronics,8,0,Credit Card,0,399.704785196422,Mobile,Evening,Tuesday,Facebook,Returning,39.39261057181322,59.52384836546656,21,95.61919585021431,33.91121200377023
643,54,Other,Germany,5.351941792638861,27,Home,9,0,Debit Card,1,469.0527023030433,Mobile,Night,Tuesday,Instagram,New,32.6986732069802,103.72297463953706,34,62.19346553199853,729.9411149421816
644,68,Other,UK,19.66343016129275,1,Clothing,9,0,PayPal,0,290.1460094239624,Mobile,Evening,Monday,Facebook,New,74.19214995033197,61.61984221697526,28,98.697866525298,458.39477383725534
645,19,Other,Germany,52.348291103124225,5,Books,9,0,Credit Card,1,485.53234497810405,Mobile,Evening,Thursday,Email,New,12.054558804300846,26.046903845472237,43,74.79725948182237,387.68662398578357
646,64,Other,USA,3.4973853554743117,19,Beauty,2,1,Cryptocurrency,0,98.16877757639628,Tablet,Night,Thursday,Google,New,12.182334748846959,25.31335869200143,44,28.945184918848632,559.4514730997665
647,53,Male,USA,27.407216832911953,13,Electronics,5,0,PayPal,0,320.2211304541469,Desktop,Morning,Thursday,Facebook,Returning,1.4030266699294942,46.21332614361871,31,84.78841131100238,681.3843735331847
648,56,Female,USA,27.511333618477515,11,Electronics,0,1,Debit Card,0,327.81543742410156,Desktop,Morning,Tuesday,Email,Returning,31.297171798183268,75.82919341663523,13,83.2578660792074,248.75899345423525
649,42,Male,USA,22.22088299577173,5,Beauty,6,0,Credit Card,0,62.91486608284219,Tablet,Morning,Friday,Direct,Returning,24.09712379263496,77.7872011928446,29,26.337216061103476,310.4747937407448
650,56,Female,Germany,28.245325747463617,13,Electronics,7,0,Cryptocurrency,1,147.1539419479893,Mobile,Night,Thursday,Facebook,Returning,13.512410169429094,100.82485784253795,46,98.84319559046521,276.3668871402206
651,32,Female,India,24.161056782810114,18,Home,2,0,Cryptocurrency,0,82.08027009171727,Desktop,Evening,Tuesday,Facebook,New,3.67771207892019,111.18531462868557,27,94.61530441533249,892.1411759949573
652,68,Male,Canada,47.64783798662924,18,Electronics,2,0,Cryptocurrency,1,252.23301758399407,Tablet,Night,Monday,Email,Returning,84.91252612651499,57.20726551100192,29,0.3285354918402317,23.118487201952533
653,64,Male,Germany,44.950284657713404,3,Clothing,1,0,Cryptocurrency,0,7.191983929549251,Tablet,Morning,Monday,Email,Returning,15.539611951439307,76.12483452903096,33,59.083584496903754,265.38849965112456
654,46,Female,Canada,9.4649698745799,1,Books,7,0,PayPal,0,220.64634026310551,Mobile,Afternoon,Friday,Email,Returning,56.99197326278284,67.45772828025751,2,31.042591170281796,420.9491879194952
655,67,Female,Germany,11.36271820528588,27,Home,7,0,Credit Card,1,91.58872430118922,Mobile,Night,Saturday,Facebook,Returning,32.158370823059784,21.566845154158802,9,50.82721536363991,770.2751469036383
656,52,Other,Germany,11.291391776264867,11,Beauty,8,1,Credit Card,0,408.9403759489935,Mobile,Morning,Monday,Direct,New,27.947725136470048,72.08485301123144,39,49.73313199908701,52.20284045060386
657,66,Male,Germany,53.011365320562845,29,Home,8,0,PayPal,0,472.2447627579826,Desktop,Afternoon,Saturday,Direct,Returning,8.576389711529034,20.601907221718847,1,23.209006750223104,478.9909455503398
658,69,Other,Germany,33.56968695446486,25,Electronics,5,0,Cryptocurrency,0,249.0478236102311,Desktop,Night,Monday,Google,New,99.47361079529087,10.95444215073454,49,83.22734894027667,43.07034049514857
659,23,Other,USA,41.92554990401506,12,Beauty,9,0,Credit Card,1,13.979170808685401,Mobile,Afternoon,Friday,Direct,Returning,92.33505222245115,53.31112731758286,29,26.620163282228148,892.6900775712622
660,47,Male,Canada,59.46006619825453,8,Books,6,0,Cryptocurrency,0,195.5987262157368,Mobile,Evening,Saturday,Facebook,New,53.9855419718063,51.940834812695826,27,84.8756382154273,491.84854986697155
661,55,Female,India,38.79649832438683,7,Clothing,5,0,Debit Card,0,277.3173911681078,Desktop,Morning,Friday,Google,New,78.64800478158234,57.54322716050809,31,4.616582548935122,347.492728684652
662,66,Male,USA,54.59415368668753,14,Home,8,1,PayPal,0,273.6703583485134,Desktop,Morning,Monday,Email,Returning,29.80233238433137,47.090515097872576,2,98.16945987946218,730.6971272593041
663,20,Other,Germany,41.38457697908936,6,Books,5,1,Credit Card,0,273.1554169413238,Mobile,Night,Thursday,Google,New,90.52026789564852,2.4846621180690858,18,62.93079607430834,748.5779244396105
664,47,Female,UK,8.416212369489138,2,Beauty,0,0,Debit Card,0,281.6224913990804,Tablet,Night,Tuesday,Facebook,New,40.68259207410207,117.60977431871251,27,29.667066202854375,893.779072622458
665,43,Female,Canada,54.19894745961013,26,Electronics,2,0,Debit Card,0,275.200051748828,Desktop,Afternoon,Saturday,Instagram,Returning,49.09381957569306,34.76296810747415,26,51.16677791200406,189.2615563226031
666,41,Male,India,44.28244135793235,17,Clothing,3,1,Credit Card,0,148.65831883579983,Mobile,Afternoon,Wednesday,Email,Returning,64.61354159186621,22.078853172113604,5,69.7347765824997,308.9953600249279
667,53,Other,UK,7.829633444703507,24,Beauty,4,0,Debit Card,0,148.33812514819684,Tablet,Morning,Monday,Instagram,Returning,89.19176364872803,54.54179075735444,21,68.20333612217938,498.320279527673
668,69,Other,UK,1.7094702426196529,18,Home,3,0,Cryptocurrency,1,213.45516531784537,Tablet,Night,Monday,Direct,New,1.2016315601371874,49.59769660683474,29,60.53436448205417,943.4002788496816
669,49,Female,Germany,23.651797628449536,2,Books,9,0,Credit Card,1,454.47337875902207,Desktop,Afternoon,Monday,Email,Returning,91.61124170591773,81.69230485817637,20,66.13670416861373,85.15416412919951
670,22,Male,Canada,2.6896737718046735,21,Electronics,9,0,PayPal,0,403.0050843290319,Mobile,Afternoon,Thursday,Direct,New,23.06632622141918,74.98318673622104,41,44.2263848197885,530.8646113902453
671,58,Other,Germany,46.13038394632384,28,Electronics,1,1,Cryptocurrency,0,232.99235228110865,Mobile,Morning,Saturday,Google,New,38.81529785586598,55.40342939260142,11,18.74316782851424,1.7438350052638718
672,67,Male,India,5.374298436891664,15,Beauty,1,1,Credit Card,0,101.48695778683383,Tablet,Afternoon,Saturday,Direct,Returning,82.24854010481387,51.04848148025946,19,14.109838651354146,63.84672691560056
673,51,Other,UK,17.26476314727355,24,Books,8,1,PayPal,0,23.039299806968234,Mobile,Afternoon,Saturday,Instagram,New,76.19290055964434,68.25242290098065,8,4.826565767111801,839.9902669896732
674,58,Male,India,55.8826952230529,29,Electronics,6,0,PayPal,0,238.57003995763236,Tablet,Morning,Friday,Facebook,New,37.48578782876456,65.66313960005495,23,19.777669175649436,622.4106537388784
675,47,Male,USA,53.756216974182486,11,Books,1,0,PayPal,1,77.46469644366076,Tablet,Morning,Thursday,Instagram,Returning,96.66350399030844,100.67454790478031,45,22.640426293710426,60.92291507487069
676,40,Female,Canada,40.598713831854454,12,Books,3,0,PayPal,0,294.4677827948718,Tablet,Afternoon,Monday,Google,New,76.81895423135884,68.4416375125809,45,69.00635901064882,831.8768063290734
677,23,Male,Germany,45.75397317648447,2,Electronics,4,0,Credit Card,1,147.11974539815702,Desktop,Night,Tuesday,Direct,New,50.76336746496888,69.8717577684854,34,1.1267564485814119,349.5023831102188
678,18,Other,Germany,41.11222247045596,2,Books,1,1,Debit Card,1,376.28946563997033,Tablet,Afternoon,Friday,Direct,Returning,77.29939126839831,18.408558361640946,34,63.60570714908543,67.73498439452952
679,47,Female,USA,40.204215399238564,2,Electronics,7,0,Debit Card,1,251.79233020448984,Desktop,Evening,Saturday,Facebook,New,66.61346698995396,98.87437483786545,13,1.479943350775026,594.6123316648402
680,20,Other,USA,45.20099142715637,26,Electronics,5,0,Cryptocurrency,1,283.4968145927596,Tablet,Night,Saturday,Facebook,Returning,1.1713655217601147,82.09369116582123,26,65.03429812734069,179.1255982225065
681,27,Other,Germany,12.570985945330223,24,Home,1,0,Debit Card,0,278.33813340125545,Mobile,Afternoon,Wednesday,Email,New,57.24838007275909,108.36565858777763,9,80.77243404233155,704.4613662639447
682,27,Female,Germany,23.114207076603076,5,Beauty,4,0,Credit Card,0,428.18459876346066,Tablet,Morning,Saturday,Instagram,New,67.78125142406688,98.45006199675743,34,51.78516418890001,312.16066175225177
